-111.9000 43.0000 45.0000 3.8552
-111.9000 43.0000 46.0000 3.8553
-111.9000 43.0000 47.0000 3.8553
-111.9000 43.0000 48.0000 3.8555
-111.9000 43.0000 49.0000 3.8553
-111.9000 43.0000 50.0000 3.8550
-111.8000 43.0000 0.0000 3.0096
-111.8000 43.0000 1.0000 3.0147
-111.8000 43.0000 2.0000 3.0343
-111.8000 43.0000 3.0000 3.0490
-111.8000 43.0000 4.0000 3.0695
-111.8000 43.0000 5.0000 3.0912
-111.8000 43.0000 6.0000 3.1189
-111.8000 43.0000 7.0000 3.1531
-111.8000 43.0000 8.0000 3.1892
-111.8000 43.0000 9.0000 3.2267
-111.8000 43.0000 10.0000 3.2631
-111.8000 43.0000 11.0000 3.2956
-111.8000 43.0000 12.0000 3.3282
-111.8000 43.0000 13.0000 3.3592
-111.8000 43.0000 14.0000 3.3917
-111.8000 43.0000 15.0000 3.4214
-111.8000 43.0000 16.0000 3.4501
-111.8000 43.0000 17.0000 3.4766
-111.8000 43.0000 18.0000 3.5040
-111.8000 43.0000 19.0000 3.5296
-111.8000 43.0000 20.0000 3.5561
-111.8000 43.0000 21.0000 3.5812
-111.8000 43.0000 22.0000 3.6062
-111.8000 43.0000 23.0000 3.6307
