site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
MAWY 99FEB19 1999.1348 51228  997 5 -110.7    844  0.046756   4981991  0.422798  1824  0.241876  0.0000 0.001575 0.001930 0.007791  0.039718 -0.192709 -0.129832  44.9734283589 -110.6892998868  1824.24188
MAWY 99FEB20 1999.1376 51229  997 6 -110.7    844  0.050258   4981991  0.420014  1824  0.237641  0.0000 0.001342 0.001715 0.006841  0.030790 -0.111213 -0.072013  44.9734283336 -110.6892998430  1824.23764
MAWY 99FEB21 1999.1403 51230  998 0 -110.7    844  0.050831   4981991  0.421717  1824  0.244469  0.0000 0.001213 0.001619 0.006148 -0.023439 -0.091322  0.002304  44.9734283487 -110.6892998362  1824.24447
MAWY 99FEB22 1999.1431 51231  998 1 -110.7    844  0.048786   4981991  0.422525  1824  0.240965  0.0000 0.001263 0.001687 0.006622  0.009871 -0.094013 -0.125755  44.9734283557 -110.6892998627  1824.24097
MAWY 99FEB23 1999.1458 51232  998 2 -110.7    844  0.051335   4981991  0.421493  1824  0.238988  0.0000 0.001261 0.001602 0.006317  0.039690 -0.101093 -0.006201  44.9734283462 -110.6892998309  1824.23899
MAWY 99FEB24 1999.1485 51233  998 3 -110.7    844  0.047125   4981991  0.417344  1824  0.263316  0.0000 0.001274 0.001549 0.006127  0.033017 -0.193015 -0.080210  44.9734283086 -110.6892998848  1824.26332
MAWY 99FEB25 1999.1513 51234  998 4 -110.7    844  0.046483   4981991  0.425581  1824  0.265729  0.0000 0.001370 0.001772 0.006992  0.000428 -0.140337  0.098148  44.9734283825 -110.6892998934  1824.26573
MAWY 99FEB26 1999.1540 51235  998 5 -110.7    844  0.047726   4981991  0.421821  1824  0.246869  0.0000 0.001367 0.001786 0.006827  0.133719 -0.116237 -0.035822  44.9734283484 -110.6892998782  1824.24687
MAWY 99FEB27 1999.1567 51236  998 6 -110.7    844  0.049475   4981991  0.423165  1824  0.234398  0.0000 0.001292 0.001700 0.006669  0.047624 -0.121481 -0.069588  44.9734283603 -110.6892998566  1824.23440
MAWY 99FEB28 1999.1595 51237  999 0 -110.7    844  0.042180   4981991  0.421792  1824  0.253193  0.0000 0.001285 0.001603 0.006425  0.012848 -0.210801 -0.131201  44.9734283477 -110.6892999496  1824.25319
MAWY 99MAR01 1999.1622 51238  999 1 -110.7    844  0.048353   4981991  0.422771  1824  0.226345  0.0000 0.001512 0.001890 0.007402  0.087043 -0.179873 -0.108269  44.9734283563 -110.6892998719  1824.22635
MAWY 99MAR02 1999.1650 51239  999 2 -110.7    844  0.050553   4981991  0.422165  1824  0.234514  0.0000 0.001346 0.001752 0.006820  0.031509 -0.160006 -0.132240  44.9734283506 -110.6892998445  1824.23451
MAWY 99MAR03 1999.1677 51240  999 3 -110.7    844  0.052591   4981991  0.423998  1824  0.252426  0.0000 0.001236 0.001540 0.006098  0.057561 -0.222752 -0.127619  44.9734283668 -110.6892998192  1824.25243
MAWY 99MAR04 1999.1704 51241  999 4 -110.7    844  0.051058   4981991  0.423116  1824  0.248874  0.0000 0.001284 0.001711 0.006602 -0.025513 -0.107482 -0.012200  44.9734283587 -110.6892998392  1824.24887
MAWY 99MAR05 1999.1732 51242  999 5 -110.7    844  0.051797   4981991  0.427915  1824  0.240433  0.0000 0.001330 0.001708 0.006749  0.035690 -0.172259 -0.114410  44.9734284016 -110.6892998303  1824.24043
MAWY 99MAR06 1999.1759 51243  999 6 -110.7    844  0.052074   4981991  0.425255  1824  0.242683  0.0000 0.001320 0.001672 0.006656 -0.031987 -0.094072 -0.013794  44.9734283775 -110.6892998273  1824.24268
MAWY 99MAR07 1999.1786 51244 1000 0 -110.7    844  0.053534   4981991  0.422215  1824  0.244997  0.0000 0.001396 0.001759 0.006922 -0.072373 -0.146282 -0.125579  44.9734283499 -110.6892998093  1824.24500
MAWY 99MAR08 1999.1814 51245 1000 1 -110.7    844  0.048636   4981991  0.425786  1824  0.252533  0.0000 0.001245 0.001622 0.006282  0.005632 -0.155333 -0.015494  44.9734283818 -110.6892998720  1824.25253
MAWY 99MAR09 1999.1841 51246 1000 2 -110.7    844  0.051549   4981991  0.425850  1824  0.247545  0.0000 0.001324 0.001605 0.006440  0.093619 -0.230416 -0.081004  44.9734283821 -110.6892998356  1824.24754
MAWY 99MAR10 1999.1869 51247 1000 3 -110.7    844  0.051964   4981991  0.425785  1824  0.246722  0.0000 0.001510 0.001758 0.007361  0.099412 -0.158292 -0.203729  44.9734283813 -110.6892998308  1824.24672
MAWY 99MAR11 1999.1896 51248 1000 4 -110.7    844  0.051752   4981991  0.422444  1824  0.247246  0.0000 0.001278 0.001622 0.006318 -0.046950 -0.131854 -0.202667  44.9734283510 -110.6892998341  1824.24725
MAWY 99MAR12 1999.1923 51249 1000 5 -110.7    844  0.049905   4981991  0.422135  1824  0.241247  0.0000 0.001254 0.001539 0.006113  0.001948 -0.195616 -0.137376  44.9734283480 -110.6892998580  1824.24125
