site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
LKWY 99MAR10 1999.1869 51247 1000 3 -110.4    -17 -0.371034   4936612  0.448156  2424  0.394144  0.0000 0.001083 0.001558 0.005761  0.090319 -0.111936 -0.371868  44.5650769624 -110.4002185108  2424.39414
LKWY 99MAR11 1999.1896 51248 1000 4 -110.4    -17 -0.371736   4936612  0.448100  2424  0.393518  0.0000 0.000956 0.001285 0.005002  0.071717 -0.054399 -0.431808  44.5650769617 -110.4002185201  2424.39352
LKWY 99MAR13 1999.1951 51250 1000 6 -110.4    -17 -0.372792   4936612  0.448124  2424  0.390532  0.0000 0.000949 0.001344 0.005242  0.042186 -0.120244 -0.442055  44.5650769615 -110.4002185345  2424.39053
LKWY 99MAR16 1999.2033 51253 1001 2 -110.4    -17 -0.372748   4936612  0.445539  2424  0.396493  0.0000 0.001069 0.001566 0.006017  0.071013 -0.097167 -0.475666  44.5650769375 -110.4002185355  2424.39649
LKWY 99MAR17 1999.2060 51254 1001 3 -110.4    -17 -0.370543   4936612  0.450097  2424  0.391889  0.0000 0.001030 0.001470 0.005274  0.025745 -0.126224 -0.352474  44.5650769783 -110.4002185082  2424.39189
LKWY 99MAR18 1999.2088 51255 1001 4 -110.4    -17 -0.369907   4936612  0.446595  2424  0.391426  0.0000 0.001014 0.001391 0.005441  0.030322 -0.155339 -0.404152  44.5650769465 -110.4002185007  2424.39143
LKWY 99MAR19 1999.2115 51256 1001 5 -110.4    -17 -0.372133   4936612  0.447389  2424  0.387140  0.0000 0.001074 0.001530 0.005755  0.077781 -0.139004 -0.426446  44.5650769535 -110.4002185293  2424.38714
LKWY 99MAR20 1999.2142 51257 1001 6 -110.4    -17 -0.374620   4936612  0.447521  2424  0.388108  0.0000 0.001071 0.001482 0.005541  0.099858 -0.208456 -0.360039  44.5650769544 -110.4002185611  2424.38811
LKWY 99MAR24 1999.2252 51261 1002 3 -110.4    -17 -0.372088   4936612  0.446452  2424  0.384187  0.0000 0.001111 0.001574 0.006034  0.004862 -0.211087 -0.326887  44.5650769439 -110.4002185313  2424.38419
LKWY 99MAR26 1999.2307 51263 1002 5 -110.4    -17 -0.372024   4936612  0.446236  2424  0.394730  0.0000 0.000994 0.001459 0.005342 -0.027341 -0.000874 -0.396231  44.5650769415 -110.4002185316  2424.39473
LKWY 99MAR27 1999.2334 51264 1002 6 -110.4    -17 -0.373995   4936612  0.447694  2424  0.395674  0.0000 0.001121 0.001544 0.005818  0.067254 -0.172583 -0.424997  44.5650769543 -110.4002185569  2424.39567
LKWY 99MAR30 1999.2416 51267 1003 2 -110.4    -17 -0.371458   4936612  0.450112  2424  0.393776  0.0000 0.000995 0.001456 0.005269  0.059671 -0.101922 -0.361672  44.5650769754 -110.4002185265  2424.39378
LKWY 99APR01 1999.2471 51269 1003 4 -110.4    -17 -0.375927   4936612  0.447847  2424  0.395054  0.0000 0.000995 0.001413 0.005584  0.050738 -0.119109 -0.478185  44.5650769545 -110.4002185838  2424.39505
LKWY 99APR02 1999.2498 51270 1003 5 -110.4    -17 -0.373379   4936612  0.449524  2424  0.398430  0.0000 0.000948 0.001364 0.005335  0.024127 -0.087189 -0.448824  44.5650769694 -110.4002185523  2424.39843
LKWY 99APR03 1999.2526 51271 1003 6 -110.4    -17 -0.374046   4936612  0.447461  2424  0.402352  0.0000 0.000994 0.001442 0.005440  0.045255 -0.097477 -0.473952  44.5650769506 -110.4002185612  2424.40235
LKWY 99APR06 1999.2608 51274 1004 2 -110.4    -17 -0.373167   4936612  0.448186  2424  0.389729  0.0000 0.001421 0.001926 0.007603  0.011475 -0.192180 -0.471051  44.5650769564 -110.4002185517  2424.38973
LKWY 99APR07 1999.2635 51275 1004 3 -110.4    -17 -0.375164   4936612  0.449131  2424  0.391193  0.0000 0.000972 0.001390 0.005419  0.085714 -0.163665 -0.421717  44.5650769647 -110.4002185773  2424.39119
LKWY 99APR08 1999.2663 51276 1004 4 -110.4    -17 -0.377243   4936612  0.446822  2424  0.394349  0.0000 0.001012 0.001431 0.005424  0.053933 -0.140738 -0.408694  44.5650769437 -110.4002186040  2424.39435
