site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HVWY 04OCT30 2004.8296 53308 1294 6 -110.5  -2854 -0.381792   4942004  0.697385  2406  0.831963  0.0000 0.000771 0.001030 0.003174  0.065725 -0.065492 -0.073389  44.6136012034 -110.5359616465  2406.83196
HVWY 04OCT31 2004.8323 53309 1295 0 -110.5  -2854 -0.380347   4942004  0.699485  2406  0.832621  0.0000 0.000737 0.000968 0.003089  0.022790 -0.013400  0.018231  44.6136012221 -110.5359616288  2406.83262
HVWY 04NOV01 2004.8350 53310 1295 1 -110.5  -2854 -0.380184   4942004  0.699568  2406  0.826001  0.0000 0.000762 0.000989 0.003143  0.007976  0.020584 -0.037855  44.6136012226 -110.5359616273  2406.82600
HVWY 04NOV02 2004.8378 53311 1295 2 -110.5  -2854 -0.380631   4942004  0.699428  2406  0.821859  0.0000 0.000748 0.000978 0.003096  0.001744  0.038989 -0.064613  44.6136012211 -110.5359616335  2406.82186
HVWY 04NOV03 2004.8405 53312 1295 3 -110.5  -2854 -0.379468   4942004  0.698236  2406  0.827602  0.0000 0.000782 0.001016 0.003255  0.043483 -0.099499 -0.087609  44.6136012101 -110.5359616193  2406.82760
HVWY 04NOV04 2004.8433 53313 1295 4 -110.5  -2854 -0.380500   4942004  0.700195  2406  0.826709  0.0000 0.000765 0.000999 0.003193  0.023382 -0.099250 -0.015935  44.6136012275 -110.5359616329  2406.82671
HVWY 04NOV05 2004.8460 53314 1295 5 -110.5  -2854 -0.381915   4942004  0.698777  2406  0.827178  0.0000 0.000751 0.000985 0.003093  0.023665  0.018680 -0.018315  44.6136012145 -110.5359616512  2406.82718
HVWY 04NOV06 2004.8487 53315 1295 6 -110.5  -2854 -0.381131   4942004  0.699860  2406  0.827581  0.0000 0.000751 0.000978 0.003080  0.028560  0.023370 -0.020763  44.6136012241 -110.5359616419  2406.82758
HVWY 04NOV07 2004.8515 53316 1296 0 -110.5  -2854 -0.378972   4942004  0.700787  2406  0.823267  0.0000 0.000776 0.001032 0.003353  0.036262 -0.007317 -0.034378  44.6136012322 -110.5359616152  2406.82327
HVWY 04NOV08 2004.8542 53317 1296 1 -110.5  -2854 -0.378699   4942004  0.699028  2406  0.826561  0.0000 0.001085 0.001459 0.004629  0.122742 -0.049901 -0.069881  44.6136012161 -110.5359616123  2406.82656
HVWY 04NOV09 2004.8569 53318 1296 2 -110.5  -2854 -0.381727   4942004  0.700232  2406  0.829649  0.0000 0.000914 0.001151 0.003876  0.057504 -0.101803 -0.124957  44.6136012267 -110.5359616509  2406.82965
HVWY 04NOV10 2004.8597 53319 1296 3 -110.5  -2854 -0.380025   4942004  0.699981  2406  0.825422  0.0000 0.001015 0.001274 0.004252  0.038770  0.017628 -0.192040  44.6136012242 -110.5359616300  2406.82542
HVWY 04NOV11 2004.8624 53320 1296 4 -110.5  -2854 -0.378666   4942004  0.701263  2406  0.826312  0.0000 0.000786 0.001009 0.003262  0.021192 -0.068199 -0.069831  44.6136012355 -110.5359616134  2406.82631
HVWY 04NOV13 2004.8679 53322 1296 6 -110.5  -2854 -0.380000   4942004  0.701555  2406  0.826169  0.0000 0.000759 0.000986 0.003205  0.015361  0.006534  0.022773  44.6136012377 -110.5359616313  2406.82617
